id_student,gender,region,highest_education,imd_band,age_band,studied_credits,disability,final_result,score,sum_click,retry_count
561215,1,0,2,8,1,60,0,1,86.0,4.0,0
635228,0,10,0,7,0,60,0,0,86.0,2.0,0
529446,0,5,2,5,0,60,0,0,86.0,2.0,0
572179,1,6,2,5,0,90,1,1,86.0,2.0,0
2395222,0,10,1,1,1,60,0,0,86.0,3.0,0
2071595,1,6,2,2,1,60,0,0,86.0,3.0,0
599109,1,7,0,8,0,60,0,0,86.0,2.0,0
536711,1,5,2,3,0,120,1,1,86.0,3.0,0
674260,1,9,0,5,0,120,0,0,86.0,4.0,0
636469,1,6,0,7,0,60,0,0,86.0,4.0,0
577792,0,9,2,6,1,30,0,0,86.0,4.0,0
583070,0,0,2,4,1,90,0,0,86.0,2.0,0
597074,1,12,0,5,0,240,0,0,86.0,2.0,0
550359,1,12,0,4,0,120,0,1,86.0,3.0,0
499469,1,10,2,1,0,120,0,0,86.0,1.0,0
2028474,1,8,0,5,1,165,0,0,86.0,4.0,0
315186,0,9,0,5,1,60,0,0,86.0,2.0,1
496355,1,12,0,9,0,60,0,0,86.0,2.0,0
40857,0,5,0,4,0,120,1,1,86.0,2.0,0
629818,1,10,0,1,1,90,0,0,86.0,3.0,1
1813486,1,11,0,6,1,60,0,0,86.0,4.0,1
599588,1,10,0,6,0,90,0,0,86.0,5.0,0
1420537,1,11,1,8,1,60,0,0,86.0,5.0,0
2688202,0,1,2,2,0,90,0,1,86.0,2.0,1
517486,1,12,2,2,0,60,0,0,86.0,3.0,0
318769,1,7,2,4,0,60,0,0,86.0,3.0,0
574606,0,12,2,1,0,30,0,1,86.0,3.0,0
473378,1,9,0,9,0,60,0,1,86.0,2.0,0
591159,1,8,2,9,0,60,1,1,86.0,3.0,0
695676,1,3,2,6,0,120,0,1,86.0,3.0,0
678941,1,9,1,9,1,120,0,0,86.0,2.0,0
573007,1,2,2,8,0,90,0,1,86.0,2.0,0
1818673,0,6,1,3,1,120,0,0,86.0,2.0,0
145544,1,1,0,3,0,60,0,0,86.0,2.0,0
2570253,1,7,2,8,1,120,0,0,86.0,3.0,0
2417702,0,7,2,6,1,30,0,0,86.0,3.0,0
2680344,0,6,1,9,1,60,0,0,86.0,2.0,0
591719,1,11,0,2,0,60,0,1,86.0,2.0,0
485282,0,8,0,7,0,60,0,0,86.0,2.0,0
2111666,0,5,2,1,1,60,0,1,86.0,2.0,0
583855,1,11,0,1,0,30,0,0,86.0,4.0,0
645369,0,5,0,1,0,120,0,0,86.0,3.0,0
591942,1,3,2,9,1,60,0,0,86.0,5.0,0
694070,0,9,2,5,1,30,0,0,86.0,2.0,0
146943,0,5,2,4,1,120,1,1,86.0,2.0,0
275296,0,1,0,7,0,60,0,0,86.0,2.0,1
610405,0,5,0,6,0,60,0,0,86.0,3.0,0
247457,0,7,0,9,0,60,0,0,86.0,3.0,0
505606,0,12,0,1,1,60,0,0,86.0,3.0,0
537151,1,3,2,10,1,120,0,1,86.0,3.0,0
511990,0,11,0,7,0,120,0,0,86.0,3.0,1
652593,1,8,2,9,1,120,0,1,86.0,2.0,0
683002,0,12,1,8,1,60,0,0,86.0,5.0,0
468730,1,1,0,2,0,60,1,0,86.0,3.0,1
604234,1,5,0,4,0,90,0,0,86.0,2.0,0
532617,0,1,0,2,0,60,0,0,86.0,2.0,0
1477284,1,1,2,5,1,120,0,1,86.0,3.0,0
1836241,1,6,0,7,1,60,0,0,86.0,3.0,0
495115,0,1,2,3,0,90,1,1,86.0,1.0,0
631193,1,1,2,4,0,120,1,1,86.0,2.0,0
556211,1,4,1,9,1,60,0,0,86.0,4.0,0
385947,1,2,0,8,0,60,0,1,86.0,2.0,0
514773,0,8,0,9,0,120,0,1,86.0,2.0,0
2527077,0,6,1,7,1,60,0,0,86.0,3.0,0
560595,1,0,1,9,0,120,0,1,86.0,5.0,1
543447,1,1,2,2,0,60,0,0,86.0,3.0,0
546048,1,10,0,8,0,60,0,0,86.0,2.0,0
569560,1,11,0,5,0,90,0,0,86.0,3.0,0
650504,1,6,0,8,0,40,0,0,86.0,5.0,0
642953,0,1,2,5,0,30,0,0,86.0,3.0,0
567752,1,0,0,6,0,60,1,0,86.0,3.0,0
533210,0,7,0,6,1,120,0,0,86.0,2.0,0
105168,1,6,1,8,0,60,0,0,86.0,3.0,0
2548055,1,6,2,9,1,60,0,0,86.0,4.0,0
600746,1,5,0,4,0,60,0,1,86.0,3.0,0
2158048,0,2,0,5,1,60,0,1,86.0,5.0,0
2474925,1,10,0,6,0,60,0,0,86.0,3.0,0
594119,1,0,0,5,0,60,0,0,86.0,3.0,0
596849,0,6,1,6,0,60,0,0,86.0,1.0,0
2210318,1,10,0,6,1,60,0,0,86.0,1.0,0
674888,1,3,0,2,0,60,0,1,86.0,3.0,0
618940,0,6,1,10,1,60,0,0,86.0,2.0,0
646998,1,1,0,10,0,60,0,0,86.08333333333333,2.0,0
556210,1,12,2,7,0,60,0,0,86.08333333333333,3.0,0
601105,1,4,2,1,0,120,0,0,86.08333333333333,4.0,0
543384,1,5,2,3,0,60,0,0,86.08333333333333,4.0,0
541579,1,12,0,1,0,90,0,0,86.08333333333333,3.0,0
610312,1,5,2,2,0,90,0,0,86.08333333333333,3.0,0
499354,1,10,0,9,0,120,0,0,86.08333333333333,5.0,1
544963,1,7,0,10,1,60,0,0,86.08333333333333,4.0,0
682070,1,2,1,4,1,90,0,0,86.08333333333333,3.0,0
2303413,0,0,0,5,1,120,0,0,86.0909090909091,4.0,0
618670,0,11,0,2,0,60,0,0,86.0909090909091,2.0,0
2095379,1,9,2,8,1,60,0,0,86.0909090909091,2.0,0
1624443,0,8,2,4,1,60,0,0,86.0909090909091,2.0,1
549391,0,9,0,9,0,60,0,0,86.0909090909091,3.0,0
570271,0,8,0,10,0,120,0,0,86.0909090909091,3.0,0
143741,0,3,0,6,0,120,1,0,86.0909090909091,2.0,0
548839,1,9,0,3,1,60,0,0,86.0909090909091,2.0,0
290550,0,2,0,9,0,120,0,0,86.0909090909091,1.0,0
192424,1,10,0,8,1,120,0,0,86.0909090909091,2.0,0
633570,1,7,0,1,1,60,0,0,86.1,2.0,0
363396,0,9,0,4,0,60,0,0,86.1,1.0,0
444872,0,7,2,5,1,60,0,0,86.1,2.0,0
597253,0,1,0,5,0,30,0,0,86.11111111111111,2.0,0
600471,1,11,2,7,1,30,0,0,86.11111111111111,3.0,0
358966,0,9,2,5,1,30,1,0,86.11111111111111,3.0,0
625722,0,5,2,4,1,30,0,0,86.11111111111111,3.0,0
589748,0,7,2,6,1,30,0,0,86.11111111111111,2.0,0
2181700,0,12,2,1,0,30,0,0,86.11111111111111,3.0,0
618338,1,3,0,7,0,30,0,0,86.11111111111111,3.0,0
583664,0,8,2,5,0,30,0,0,86.11111111111111,3.0,0
502709,1,0,1,4,1,30,0,0,86.11111111111111,2.0,0
2246073,1,3,2,9,1,90,0,0,86.11111111111111,4.0,0
585154,1,3,0,4,1,60,0,0,86.11111111111111,6.0,0
624164,1,3,0,4,0,90,0,0,86.11111111111111,3.0,0
2311714,0,3,2,4,1,30,0,0,86.11111111111111,3.0,0
572714,0,1,2,7,0,30,0,0,86.11111111111111,3.0,0
496978,0,5,2,6,0,90,0,0,86.11111111111111,3.0,0
684386,1,5,2,5,0,90,0,0,86.125,3.0,0
543788,0,8,0,10,1,60,0,0,86.125,3.0,0
548714,0,8,0,4,0,120,0,0,86.125,2.0,0
596382,0,5,0,2,0,30,0,0,86.125,2.0,0
634164,0,1,0,2,0,60,0,1,86.14285714285714,3.0,0
522257,1,12,2,1,0,60,0,0,86.14285714285714,3.0,0
2089582,0,7,1,3,1,60,0,0,86.14285714285714,3.0,0
88439,0,0,1,4,0,60,0,0,86.14285714285714,2.0,0
1917311,1,6,1,3,1,60,0,0,86.14285714285714,1.0,0
60809,1,7,2,10,0,120,0,0,86.15384615384616,4.0,0
539232,0,7,0,9,0,120,0,1,86.16666666666667,2.0,0
556646,1,9,2,3,0,60,0,0,86.16666666666667,4.0,0
583202,0,11,2,8,0,90,0,0,86.16666666666667,5.0,0
555349,1,1,2,5,0,60,0,0,86.16666666666667,4.0,0
634209,1,7,2,3,0,90,0,0,86.16666666666667,4.0,0
577042,1,5,0,1,0,60,0,0,86.16666666666667,5.0,0
511762,1,4,2,2,0,270,1,0,86.16666666666667,3.0,1
508927,1,0,2,7,0,60,0,0,86.16666666666667,3.0,0
629414,1,0,0,1,0,90,0,0,86.16666666666667,4.0,0
682983,1,9,0,6,0,60,0,0,86.16666666666667,4.0,0
467506,1,9,0,8,1,180,0,0,86.16666666666667,4.0,0
593743,0,0,0,2,0,60,0,0,86.18181818181819,3.0,0
425820,0,6,0,7,0,60,0,0,86.18181818181819,2.0,0
555059,0,1,1,8,0,120,0,0,86.18181818181819,2.0,0
520286,0,10,2,7,1,60,0,0,86.18181818181819,1.0,0
442012,0,9,2,5,1,60,0,0,86.18181818181819,2.0,1
544594,1,3,0,10,0,90,0,0,86.1875,3.0,0
2237567,0,7,0,8,1,90,0,1,86.2,3.0,0
1715237,1,9,0,8,1,60,0,0,86.2,2.0,0
577236,0,11,0,10,0,60,0,0,86.2,2.0,0
540607,0,0,2,9,1,60,0,0,86.2,3.0,0
26192,0,0,0,7,1,60,0,0,86.2,3.0,0
285315,1,0,1,8,0,60,0,0,86.2,3.0,0
629127,0,0,0,6,1,60,0,0,86.2,4.0,0
394331,0,1,2,2,0,60,0,0,86.2,2.0,0
2322342,0,9,1,4,1,120,0,0,86.2,2.0,0
575385,1,6,1,6,0,120,0,0,86.2,1.0,0
2242067,0,12,1,6,1,60,0,0,86.2,4.0,0
565182,0,6,0,7,1,60,0,0,86.2,3.0,1
588944,1,5,0,3,0,60,0,0,86.21428571428571,2.0,0
624906,1,8,2,4,1,30,0,0,86.22222222222223,2.0,0
543910,0,8,2,10,0,30,0,0,86.22222222222223,2.0,0
622074,0,0,2,6,1,30,0,0,86.22222222222223,1.0,0
552486,1,12,2,6,0,30,0,0,86.22222222222223,2.0,0
485604,0,3,0,3,0,30,0,0,86.22222222222223,3.0,0
675891,0,6,2,9,0,30,0,0,86.22222222222223,3.0,0
2578802,0,12,2,7,0,120,0,0,86.22222222222223,2.0,0
383303,0,3,0,3,1,60,0,0,86.22222222222223,2.0,1
647893,0,11,2,5,0,30,0,0,86.22222222222223,3.0,0
602045,0,11,0,1,0,30,0,0,86.22222222222223,3.0,0
107162,0,8,0,8,1,60,0,0,86.25,4.0,0
502548,0,4,2,4,0,60,0,0,86.25,3.0,0
377274,1,3,3,2,0,60,0,0,86.25,3.0,0
539497,1,9,0,7,0,60,0,0,86.25,5.0,0
2637912,1,6,1,2,1,30,0,0,86.25,3.0,0
289247,1,8,1,9,0,90,0,0,86.25,4.0,0
682481,0,0,2,7,1,30,0,1,86.25,3.0,0
481717,1,5,0,9,0,60,0,0,86.25,3.0,0
494927,0,6,1,3,0,120,0,1,86.25,2.0,1
601873,1,8,1,5,0,30,0,0,86.25,3.0,0
416355,0,3,0,4,1,30,0,0,86.25,3.0,0
189117,1,11,2,8,1,30,0,0,86.25,4.0,0
482030,1,0,2,9,0,60,0,0,86.25,3.0,0
638655,1,7,0,6,0,90,0,0,86.25,3.0,0
596369,1,9,2,2,0,90,0,1,86.25,2.0,0
600187,1,7,0,3,0,60,0,0,86.25,5.0,0
633107,1,6,1,8,0,60,0,0,86.25,5.0,0
596002,1,0,0,9,0,30,0,1,86.25,5.0,0
606529,1,11,0,10,0,120,0,0,86.25,2.0,0
602663,1,10,2,10,0,60,0,0,86.25,4.0,0
657128,1,11,2,8,1,30,0,0,86.25,4.0,0
594136,1,1,2,3,0,120,0,0,86.25,5.0,1
353953,1,7,0,10,0,30,0,0,86.25,3.0,0
674691,0,8,1,5,0,60,0,0,86.25,4.0,0
590241,1,11,0,1,1,120,0,0,86.25,4.0,0
543473,0,7,2,9,1,90,0,0,86.27272727272727,3.0,0
599230,0,9,1,7,1,60,0,0,86.27272727272727,3.0,0
624714,1,0,0,6,0,30,0,0,86.28571428571429,3.0,0
638384,0,10,2,8,0,60,1,0,86.28571428571429,2.0,0
578646,1,11,0,10,0,60,0,0,86.28571428571429,2.0,0
2570274,1,5,0,7,1,60,0,0,86.28571428571429,3.0,0
633956,0,0,0,10,1,30,0,0,86.28571428571429,3.0,0
628751,0,11,0,3,0,60,0,0,86.3,3.0,0
613738,0,7,1,4,0,120,0,0,86.3,2.0,0
634070,0,7,0,10,0,90,0,0,86.33333333333333,3.0,0
624209,1,5,0,1,0,60,0,0,86.33333333333333,3.0,0
566715,0,8,0,10,0,90,0,0,86.33333333333333,2.0,0
530043,1,8,0,4,0,60,0,0,86.33333333333333,5.0,0
243657,1,10,2,7,1,120,0,0,86.33333333333333,4.0,1
567901,1,3,2,2,0,135,0,0,86.33333333333333,4.0,0
629938,1,0,2,2,0,60,0,0,86.33333333333333,5.0,0
680014,1,9,0,6,0,60,0,0,86.33333333333333,4.0,0
1967937,1,7,1,10,1,60,0,0,86.33333333333333,2.0,0
319884,0,8,0,10,1,60,0,0,86.33333333333333,4.0,0
607547,0,11,2,7,1,60,0,0,86.33333333333333,2.0,1
627343,0,9,2,7,0,60,0,0,86.33333333333333,3.0,0
695803,1,8,1,10,1,60,0,0,86.33333333333333,3.0,0
643403,1,12,1,7,0,60,0,0,86.33333333333333,4.0,0
537181,0,8,0,3,0,30,0,0,86.33333333333333,2.0,0
624153,1,11,2,9,0,60,0,0,86.33333333333333,3.0,0
285996,1,11,2,5,0,60,0,0,86.33333333333333,4.0,0
282879,0,6,1,2,0,150,0,0,86.33333333333333,4.0,1
112441,0,11,0,1,0,30,0,0,86.33333333333333,3.0,0
2273256,0,8,2,10,1,180,1,1,86.33333333333333,2.0,0
549397,1,9,0,4,1,60,0,0,86.33333333333333,3.0,0
695655,1,11,0,6,1,30,0,0,86.33333333333333,4.0,0
439002,0,10,2,8,0,150,0,1,86.33333333333333,6.0,1
556540,1,8,2,9,0,60,0,0,86.33333333333333,4.0,0
642375,1,5,2,8,0,60,0,0,86.33333333333333,3.0,0
597052,0,0,0,4,1,90,1,0,86.33333333333333,5.0,0
559903,1,12,2,8,0,60,0,0,86.35714285714286,3.0,0
496564,0,7,0,5,0,120,0,0,86.35714285714286,2.0,0
440509,0,10,1,4,0,120,0,0,86.36363636363636,2.0,0
536649,0,2,2,2,1,60,0,0,86.36363636363636,2.0,0
622505,1,10,1,6,1,120,0,0,86.36363636363636,2.0,0
561166,0,7,0,4,1,120,0,0,86.36363636363636,2.0,0
499511,0,9,0,4,1,120,0,0,86.36363636363636,2.0,1
543124,0,10,0,5,0,60,1,0,86.36363636363636,2.0,0
414495,1,5,0,10,0,90,0,0,86.36363636363636,2.0,0
569761,0,1,2,1,0,60,0,0,86.36363636363636,2.0,0
2156058,1,0,1,5,1,30,0,0,86.375,3.0,0
509926,0,0,2,5,1,60,0,0,86.375,2.0,0
634479,1,9,1,9,1,60,0,0,86.375,4.0,0
63949,0,2,2,4,0,30,0,0,86.375,3.0,0
613102,0,5,0,4,1,60,0,0,86.4,3.0,0
682223,0,6,1,6,0,60,0,0,86.4,3.0,0
2568059,0,1,0,7,0,180,0,0,86.4,2.0,0
537700,1,6,4,10,1,60,0,0,86.4,4.0,0
590202,0,6,1,6,0,60,0,0,86.4,5.0,0
423386,0,7,2,7,1,60,0,1,86.4,2.0,0
613370,1,7,0,9,1,60,0,0,86.4,2.0,0
681335,1,5,2,1,1,120,0,1,86.4,3.0,0
2131008,1,3,0,6,1,60,0,0,86.41666666666667,4.0,0
140866,1,0,0,6,0,60,0,0,86.41666666666667,5.0,0
118532,1,7,2,8,0,60,0,0,86.41666666666667,3.0,0
690635,1,1,1,7,0,60,0,0,86.41666666666667,4.0,0
192680,1,9,2,4,0,90,0,0,86.41666666666667,3.0,0
520097,1,3,1,2,0,120,0,0,86.41666666666667,4.0,0
539332,1,6,1,5,1,60,0,0,86.41666666666667,3.0,0
598294,1,3,1,2,0,60,0,0,86.41666666666667,5.0,0
544212,0,4,0,7,0,60,0,0,86.41666666666667,4.0,0
2469688,1,3,0,2,0,60,0,0,86.42105263157895,3.0,0
2498139,0,1,2,7,0,30,1,0,86.42857142857143,3.0,0
653793,1,1,0,10,0,120,0,0,86.42857142857143,1.0,0
525068,1,8,2,7,0,60,1,0,86.42857142857143,1.0,0
1925789,1,7,1,10,1,60,0,0,86.42857142857143,1.0,0
678844,1,0,1,9,0,60,0,0,86.42857142857143,2.0,0
313561,0,5,1,7,1,60,0,0,86.42857142857143,3.0,0
2621695,0,7,2,4,0,30,0,0,86.42857142857143,3.0,0
608907,0,8,2,4,1,60,0,0,86.42857142857143,4.0,1
684407,1,8,0,8,0,60,0,0,86.42857142857143,1.0,0
686207,0,5,2,5,1,90,0,0,86.42857142857143,3.0,0
1420575,1,6,2,2,1,30,0,0,86.42857142857143,4.0,0
591448,0,3,0,7,0,120,0,0,86.42857142857143,2.0,0
468529,0,8,2,8,0,120,0,1,86.42857142857143,1.0,0
627027,0,11,2,6,0,60,0,0,86.42857142857143,2.0,0
412618,1,5,2,7,0,80,0,0,86.42857142857143,2.0,0
571583,1,3,2,9,1,30,0,0,86.44444444444444,3.0,0
596897,0,10,1,6,0,60,0,0,86.44444444444444,2.0,0
536276,1,7,2,6,1,60,0,0,86.44444444444444,3.0,0
508924,0,0,1,9,1,30,0,0,86.44444444444444,2.0,0
616735,0,1,0,5,1,120,0,0,86.45454545454545,2.0,0
537077,0,11,0,9,0,60,0,0,86.45454545454545,2.0,0
272580,0,9,2,4,1,120,0,0,86.45454545454545,2.0,0
635755,0,10,0,1,0,60,1,0,86.45454545454545,3.0,0
554226,1,8,2,2,0,60,0,0,86.45454545454545,3.0,0
622466,1,8,0,9,0,60,0,0,86.45454545454545,2.0,0
572067,0,4,0,1,0,60,0,0,86.45454545454545,2.0,0
612919,0,6,0,3,1,75,0,0,86.45454545454545,4.0,0
536629,0,8,0,8,0,180,0,0,86.45454545454545,3.0,0
232539,0,7,2,3,0,60,0,0,86.45454545454545,2.0,0
531190,1,1,0,4,0,180,0,0,86.45454545454545,4.0,0
571907,0,6,0,1,0,60,0,0,86.45454545454545,2.0,0
559611,0,0,0,5,0,60,0,0,86.45454545454545,2.0,0
348855,1,6,4,3,1,60,0,0,86.47619047619048,4.0,0
654045,0,10,1,6,1,60,0,0,86.5,3.0,0
597234,1,12,2,4,0,60,0,0,86.5,4.0,0
597853,0,6,0,3,0,60,0,1,86.5,2.0,0
609277,0,0,0,10,0,90,1,0,86.5,4.0,0
632113,0,5,2,2,0,60,0,0,86.5,2.0,0
483243,0,5,2,3,1,135,1,0,86.5,2.0,0
629852,1,7,0,4,0,60,0,1,86.5,4.0,0
501921,1,1,0,2,1,30,0,0,86.5,5.0,0
613966,1,6,0,3,0,60,0,0,86.5,4.0,0
345064,1,2,0,6,1,60,0,0,86.5,4.0,0
313756,1,8,0,10,1,60,0,0,86.5,4.0,0
1930367,0,1,0,10,1,90,0,0,86.5,2.0,0
387963,1,6,1,9,0,30,0,0,86.5,3.0,0
602483,0,0,2,8,0,60,0,0,86.5,2.0,0
675989,1,3,0,6,1,60,0,0,86.5,3.0,0
648370,1,7,0,8,1,60,0,0,86.5,3.0,0
501444,1,8,2,2,0,60,0,0,86.5,3.0,0
620349,1,7,0,6,0,60,0,1,86.5,4.0,0
575982,1,10,0,5,1,60,0,0,86.5,2.0,0
539891,0,10,2,4,1,120,0,1,86.5,2.0,0
683548,0,12,0,5,0,60,0,0,86.5,4.0,0
687945,1,6,0,2,0,60,0,0,86.5,4.0,0
653381,1,0,0,6,0,120,0,0,86.5,4.0,0
579027,1,6,1,5,0,90,0,0,86.5,4.0,0
625709,0,1,0,7,1,90,0,0,86.5,3.0,0
369378,0,0,2,3,0,30,0,1,86.5,3.0,0
698011,0,11,1,2,0,120,0,0,86.5,4.0,0
25997,0,3,0,3,0,60,0,1,86.5,1.0,1
682226,1,6,0,6,0,30,0,1,86.5,3.0,0
549745,0,5,0,8,0,120,0,1,86.5,3.0,0
64296,1,6,1,3,0,60,0,0,86.5,4.0,0
2652523,1,1,2,7,1,120,0,0,86.5,4.0,0
2694680,1,1,2,9,0,90,0,0,86.5,2.0,1
2139037,0,0,1,10,0,60,0,0,86.52380952380952,3.0,0
202394,0,10,0,5,0,60,0,0,86.54545454545455,2.0,0
522891,0,6,2,6,1,60,0,0,86.54545454545455,2.0,0
550708,0,10,1,8,0,120,0,0,86.54545454545455,2.0,0
503509,0,7,0,4,0,60,0,0,86.54545454545455,2.0,0
558373,1,1,0,5,0,60,0,0,86.54545454545455,1.0,0
691127,0,6,1,7,1,30,1,0,86.55555555555556,3.0,0
523803,0,12,2,5,0,90,1,0,86.55555555555556,2.0,0
632543,0,0,1,5,0,30,0,0,86.55555555555556,6.0,0
651624,0,5,2,3,1,30,0,0,86.55555555555556,3.0,0
2135315,0,12,0,6,1,30,0,0,86.55555555555556,4.0,0
598420,1,0,2,10,0,30,0,0,86.55555555555556,2.0,0
577279,1,0,1,7,1,60,0,0,86.5625,2.0,0
1667087,1,0,0,6,1,60,0,0,86.57142857142857,2.0,1
436898,0,6,0,3,0,85,1,0,86.57142857142857,1.0,0
204410,0,9,2,10,0,120,0,0,86.57142857142857,2.0,0
2460775,0,9,1,8,0,70,0,0,86.57142857142857,1.0,0
1103608,0,9,1,8,1,60,0,0,86.57142857142857,2.0,0
612000,0,7,0,10,0,60,0,0,86.57142857142857,2.0,0
584981,1,6,0,3,0,90,0,0,86.57142857142857,2.0,1
510456,0,6,0,6,1,60,0,0,86.57142857142857,3.0,0
652680,1,5,1,5,1,60,0,0,86.57142857142857,5.0,0
340496,1,8,0,10,1,60,1,0,86.58333333333333,4.0,1
589162,1,3,0,1,0,60,0,0,86.58333333333333,4.0,0
43430,1,9,0,6,1,60,0,0,86.58333333333333,4.0,0
647399,0,1,0,6,0,120,1,0,86.58333333333333,4.0,0
577959,1,9,0,9,0,120,0,0,86.58333333333333,3.0,0
443151,0,0,2,4,0,120,0,0,86.58333333333333,4.0,0
410199,1,9,0,7,1,120,0,0,86.58333333333333,4.0,0
517269,1,12,2,1,1,180,1,0,86.58333333333333,6.0,1
608966,1,10,0,9,0,60,0,0,86.58333333333333,5.0,0
2532320,1,8,0,4,0,60,0,0,86.58333333333333,6.0,0
444361,0,6,0,1,0,60,0,0,86.6,3.0,0
699488,0,10,0,3,1,120,0,0,86.6,3.0,0
1576513,0,1,0,7,1,60,0,0,86.6,6.0,0
388538,1,0,1,8,0,30,0,0,86.6,4.0,0
686645,1,7,0,2,0,120,0,0,86.6,5.0,0
412654,1,6,0,3,0,60,0,0,86.6,2.0,1
237387,0,0,1,4,0,60,0,1,86.6,3.0,0
630443,0,11,0,1,0,120,1,0,86.6,2.0,0
645098,0,6,1,4,1,60,0,0,86.6,3.0,0
238519,1,8,2,5,0,120,0,1,86.6,2.0,0
523966,0,10,0,3,0,150,0,0,86.6,2.0,0
586376,0,9,2,5,0,60,0,0,86.6,3.0,0
585603,0,10,0,6,0,60,0,0,86.6,2.0,0
616512,0,0,2,9,0,30,0,0,86.625,3.0,0
2541388,0,1,2,7,0,60,0,0,86.63636363636364,2.0,0
506753,0,7,1,10,1,120,0,0,86.63636363636364,2.0,0
632578,1,10,2,7,1,60,0,0,86.63636363636364,3.0,0
559861,0,7,0,10,0,60,0,0,86.63636363636364,3.0,0
589302,0,10,0,2,1,60,0,0,86.63636363636364,2.0,0
554374,0,3,0,4,0,120,0,0,86.63636363636364,2.0,0
517617,0,1,0,4,0,120,0,0,86.63636363636364,2.0,0
610750,0,0,1,9,1,60,0,0,86.63636363636364,2.0,0
585769,0,6,4,6,0,90,0,1,86.63636363636364,4.0,0
2656100,0,0,2,7,0,30,1,0,86.66666666666667,3.0,0
574857,0,11,2,2,0,60,0,0,86.66666666666667,4.0,0
609912,0,3,0,4,1,30,0,0,86.66666666666667,3.0,0
544207,1,1,2,7,1,60,0,0,86.66666666666667,3.0,0
379402,0,2,0,9,0,105,0,0,86.66666666666667,4.0,1
428787,0,8,0,9,1,60,1,1,86.66666666666667,2.0,1
1882021,0,1,2,4,1,30,0,0,86.66666666666667,3.0,0
596801,0,7,2,2,0,30,0,0,86.66666666666667,2.0,0
634746,1,3,2,2,1,30,0,0,86.66666666666667,2.0,0
472511,1,11,2,3,0,30,0,0,86.66666666666667,2.0,0
604504,1,11,3,1,0,30,0,0,86.66666666666667,3.0,0
587619,1,6,2,9,0,60,0,0,86.66666666666667,5.0,0
583423,0,8,2,3,0,30,0,0,86.66666666666667,3.0,0
679502,1,8,0,10,0,180,0,1,86.66666666666667,3.0,0
593965,0,11,0,8,0,30,0,0,86.66666666666667,3.0,0
559425,0,7,2,5,0,60,0,1,86.66666666666667,2.0,0
538040,0,2,0,6,0,60,0,0,86.66666666666667,3.0,0
502182,0,8,2,6,0,30,0,0,86.66666666666667,4.0,0
421992,0,0,2,1,0,60,0,0,86.66666666666667,3.0,1
581062,0,7,0,4,0,30,0,0,86.66666666666667,3.0,0
696347,0,7,2,6,0,60,0,0,86.66666666666667,6.0,0
574948,0,9,2,7,0,30,0,0,86.66666666666667,3.0,0
550428,0,1,0,9,1,60,0,0,86.66666666666667,2.0,0
525625,1,3,0,4,0,60,0,0,86.66666666666667,2.0,0
645377,0,6,2,4,0,30,0,0,86.66666666666667,2.0,0
627238,1,6,2,5,0,60,0,1,86.66666666666667,4.0,0
340486,0,1,0,6,1,60,0,0,86.66666666666667,5.0,0
633585,0,6,0,8,0,30,0,0,86.66666666666667,3.0,0
368969,0,9,2,9,1,30,0,0,86.66666666666667,3.0,0
619952,0,5,2,1,0,30,1,0,86.66666666666667,3.0,0
595908,0,3,2,5,0,30,0,0,86.66666666666667,2.0,0
558404,1,3,2,3,0,120,0,1,86.66666666666667,2.0,0
686921,0,1,2,3,1,30,0,0,86.66666666666667,3.0,0
475594,0,1,0,9,0,210,1,0,86.66666666666667,3.0,0
497361,1,1,0,9,0,30,0,0,86.66666666666667,3.0,0
132423,1,3,0,5,0,240,0,1,86.66666666666667,3.0,0
597365,1,5,0,1,1,60,0,0,86.6875,4.0,0
676964,0,0,2,7,1,120,0,0,86.6875,3.0,0
467292,0,12,0,7,0,60,0,0,86.7,4.0,0
624196,0,6,2,10,0,60,0,0,86.7,2.0,0
193822,0,10,2,2,1,60,1,0,86.7,3.0,0
482680,1,6,0,7,0,75,1,0,86.7,2.0,0
536726,0,6,1,3,0,60,0,0,86.7,7.0,0
2290090,0,7,2,4,0,60,0,0,86.7,2.0,0
547259,0,0,2,2,0,60,0,0,86.7,2.0,0
616670,0,6,0,1,0,60,0,0,86.7,3.0,0
599083,0,11,0,10,0,60,0,0,86.71428571428571,2.0,0
468845,0,1,2,7,0,60,0,0,86.71428571428571,2.0,0
2560520,1,5,1,6,0,60,0,0,86.71428571428571,2.0,0
1879751,0,1,0,7,1,60,0,0,86.71428571428571,2.0,0
511050,1,11,2,6,1,60,0,0,86.72727272727273,2.0,0
602458,0,6,1,3,1,60,0,0,86.72727272727273,2.0,0
515977,1,6,2,2,0,60,0,0,86.75,2.0,0
500779,1,0,1,9,1,30,0,0,86.75,5.0,0
583232,1,11,0,8,0,60,0,0,86.75,3.0,0
503610,1,9,0,4,0,120,0,0,86.75,2.0,1
393131,0,6,2,5,0,60,0,0,86.75,2.0,0
628149,1,2,2,1,0,90,0,0,86.75,4.0,0
684907,1,1,2,6,0,60,0,0,86.75,4.0,0
684532,1,3,2,5,1,30,0,0,86.75,3.0,0
611344,1,8,2,8,1,60,0,0,86.75,3.0,0
379070,1,6,1,1,0,60,0,0,86.75,5.0,0
2435726,0,6,1,5,0,60,0,0,86.75,4.0,0
648365,1,9,1,3,0,60,0,0,86.75,4.0,0
