,id_student,gender,region,highest_education,imd_band,age_band,disability,dropout_status
20848,524232,1,3,1,1.0,1,0,1
20849,524379,0,3,1,9.0,0,0,1
20850,524384,1,12,1,1.0,1,0,0
20851,524407,1,3,3,6.0,1,0,0
20852,524845,0,6,2,9.0,0,1,0
20853,524938,0,12,2,7.0,0,0,0
20854,524974,1,7,1,7.0,0,0,0
20855,524996,0,5,1,3.0,1,0,1
20856,525596,1,6,1,9.0,0,0,1
20857,525694,1,8,2,8.0,0,0,1
20858,525781,1,0,2,6.0,0,0,1
20859,527148,1,5,3,8.0,0,0,0
20860,527565,1,10,1,3.0,0,1,1
20861,527713,1,5,1,4.0,0,0,0
20862,527775,0,6,3,2.0,0,0,0
20863,529201,1,6,3,2.0,0,0,0
20864,529211,1,6,2,8.0,0,0,0
20865,529490,1,6,3,10.0,0,0,1
20866,529684,0,5,1,2.0,1,1,0
20867,529862,0,11,2,8.0,1,0,0
20868,530043,1,8,2,4.0,0,0,0
20869,530159,1,0,2,2.0,0,0,0
20870,530940,0,3,1,6.0,0,0,0
20871,531344,1,8,1,5.0,0,0,1
20872,531953,1,3,2,9.0,0,0,0
20873,532121,0,5,1,1.0,1,0,0
20874,532741,1,3,2,5.0,0,0,0
20875,532895,1,8,1,6.0,0,0,1
20876,533523,1,1,2,7.0,0,0,0
20877,533975,1,9,2,8.0,0,0,0
20878,535131,1,3,2,2.0,0,0,0
20879,535529,1,10,1,1.0,0,0,0
20880,535671,0,6,3,6.0,0,0,1
20881,536331,1,3,2,3.0,0,0,0
20882,536711,1,5,1,3.0,0,1,1
20883,537328,1,10,2,9.0,0,0,0
20884,537942,0,5,2,1.0,0,0,0
20885,539945,0,8,2,10.0,0,0,1
20886,540503,1,3,1,4.0,0,0,0
20887,540909,1,11,2,10.0,0,0,1
20888,541768,1,1,2,2.0,0,0,0
20889,541783,1,5,2,1.0,0,0,0
20890,542423,1,11,2,6.0,0,0,1
20891,543607,1,1,3,10.0,0,0,0
20892,543763,1,1,2,5.0,0,0,0
20893,544092,1,4,2,3.0,0,0,0
20894,544207,1,1,1,7.0,1,0,0
20895,544745,1,8,2,4.0,0,0,1
20896,545119,1,8,1,10.0,1,1,1
20897,545916,1,1,1,10.0,0,0,0
20898,546065,1,8,1,9.0,0,0,0
20899,546480,1,0,2,4.0,0,0,0
20900,546547,0,6,1,3.0,0,0,1
20901,546643,1,3,3,2.0,0,0,0
20902,547154,1,3,2,6.0,0,0,0
20903,547393,1,6,2,7.0,0,0,0
20904,547442,0,5,2,9.0,0,0,1
20905,547593,1,0,1,9.0,0,0,1
20906,547773,1,0,4,10.0,0,0,0
20907,548080,1,0,2,6.0,0,0,1
20908,548508,1,8,2,7.0,0,0,0
20909,548666,1,8,1,7.0,0,0,0
20910,548693,1,9,1,6.0,0,0,1
20911,548722,0,6,2,2.0,0,0,0
20912,549300,0,9,1,2.0,0,1,0
20913,549397,1,9,2,4.0,1,0,0
20914,549523,0,2,2,1.0,0,1,1
20915,549648,1,0,2,6.0,1,0,0
20916,550359,1,12,2,4.0,0,0,1
20917,550556,0,5,1,1.0,0,0,0
20918,551277,1,2,2,8.0,1,0,0
20919,551299,1,11,3,1.0,0,0,0
20920,551373,1,8,1,6.0,0,0,1
20921,551399,0,5,2,5.0,0,0,0
20922,551500,1,8,2,9.0,0,0,1
20923,551557,1,12,2,3.0,0,0,0
20924,551745,1,7,1,7.0,1,0,0
20925,551812,1,8,2,6.0,0,0,0
20926,551823,0,1,2,4.0,1,1,1
20927,552104,0,8,2,9.0,0,1,0
20928,553187,1,0,1,1.0,0,0,0
20929,553283,1,5,2,1.0,0,0,0
20930,553364,1,6,2,3.0,0,0,0
20931,553427,1,5,2,1.0,0,0,0
20932,554257,0,6,3,10.0,0,0,0
20933,554276,1,11,2,4.0,0,0,0
20934,554586,1,3,2,8.0,0,0,0
20935,554846,1,2,2,9.0,1,0,0
20936,555440,1,0,2,5.0,0,0,1
20937,555691,1,6,1,4.0,0,0,1
20938,555855,0,7,2,7.0,1,0,0
20939,555895,0,0,1,4.0,0,0,1
20940,556275,1,6,1,3.0,0,0,1
20941,556639,1,9,2,2.0,0,0,0
20942,556646,1,9,1,3.0,0,0,0
20943,557020,1,8,1,3.0,0,0,0
20944,557040,1,5,1,1.0,1,1,1
20945,557044,1,6,3,4.0,1,0,0
20946,557054,1,5,3,2.0,1,0,0
20947,557232,1,11,2,7.0,1,0,1
20948,557385,1,7,2,6.0,0,0,0
20949,557395,1,2,2,8.0,1,0,0
20950,557481,1,0,2,8.0,0,0,1
20951,557545,1,1,2,4.0,1,0,0
20952,557655,1,6,3,5.0,1,0,0
20953,557661,1,8,1,5.0,0,0,0
20954,557766,1,2,1,4.0,0,0,0
20955,558090,1,3,1,7.0,0,0,0
20956,558205,1,6,2,2.0,0,0,1
20957,558284,1,2,1,7.0,0,1,1
20958,558301,1,4,1,8.0,0,0,0
20959,558309,1,1,1,9.0,0,0,1
20960,558345,1,10,2,8.0,0,0,0
20961,558484,1,8,2,10.0,0,0,0
20962,558893,1,12,2,10.0,0,0,0
20963,558909,0,8,1,4.0,0,0,1
20964,558970,1,10,2,10.0,0,0,0
20965,559067,1,1,1,4.0,0,1,1
20966,559428,0,10,2,6.0,0,0,0
20967,559599,0,3,1,9.0,0,0,1
20968,559754,1,3,1,4.0,0,0,0
20969,559813,1,10,2,7.0,0,0,0
20970,559902,1,10,1,1.0,0,0,0
20971,559979,0,0,3,3.0,0,0,0
20972,559999,1,1,2,1.0,0,1,1
20973,560329,0,5,2,4.0,0,0,0
20974,560592,1,6,2,3.0,0,0,0
20975,560659,1,1,1,4.0,0,0,1
20976,560670,0,7,1,3.0,0,0,1
20977,560703,1,12,2,6.0,1,0,0
20978,560727,0,0,2,6.0,1,0,0
20979,560772,1,8,2,9.0,0,0,1
20980,560934,1,1,2,8.0,0,0,0
20981,560946,1,6,2,5.0,0,0,0
20982,560949,0,5,2,1.0,0,0,0
20983,561031,1,9,2,4.0,0,1,0
20984,561068,1,7,1,6.0,0,0,0
20985,561268,1,8,2,8.0,0,0,0
20986,561386,1,5,1,10.0,0,0,0
20987,561542,1,1,1,3.0,0,0,0
20988,561714,1,11,1,2.0,0,1,0
20989,561865,1,10,3,3.0,1,0,0
20990,561867,0,10,2,6.0,1,0,0
20991,561868,0,10,2,3.0,1,0,0
20992,561873,0,10,2,4.0,0,0,0
20993,561874,0,10,3,3.0,1,0,0
20994,561878,1,10,1,4.0,0,0,0
20995,561879,1,10,2,5.0,0,0,0
20996,561880,1,10,1,2.0,0,0,1
20997,561889,1,10,2,2.0,0,0,0
20998,561929,0,10,1,8.0,1,0,0
20999,561930,1,11,2,7.0,0,0,0
21000,561976,1,10,3,8.0,0,0,0
21001,562377,0,0,2,8.0,0,1,0
21002,562428,1,7,2,4.0,0,1,1
21003,562448,0,1,1,1.0,1,0,0
21004,562460,1,11,1,9.0,0,0,1
21005,562763,1,5,2,9.0,0,0,0
21006,562920,1,6,3,9.0,0,0,0
21007,563014,0,7,1,9.0,0,0,1
21008,563019,1,12,1,5.0,0,0,0
21009,563020,1,12,1,8.0,1,0,1
21010,563196,1,1,1,6.0,0,0,1
21011,563239,1,12,2,1.0,1,0,1
21012,563299,1,8,2,2.0,0,0,0
21013,563636,1,9,1,5.0,1,0,0
21014,563742,1,0,1,4.0,1,0,1
21015,563783,1,11,1,6.0,0,0,0
21016,563787,0,4,2,1.0,0,0,0
21017,564119,1,8,1,9.0,0,0,0
21018,564262,1,12,1,5.0,1,0,0
21019,564437,1,9,1,5.0,1,0,0
21020,564702,1,8,2,4.0,0,0,0
21021,564770,1,9,1,8.0,0,0,1
21022,564821,1,4,1,1.0,0,0,1
21023,564981,0,11,2,2.0,0,0,0
21024,565469,1,1,1,9.0,0,0,1
21025,565587,1,8,2,10.0,0,0,0
21026,565608,0,5,1,1.0,1,0,1
21027,565653,1,0,2,5.0,0,0,1
21028,565698,0,11,1,4.0,0,0,0
21029,565849,1,6,1,9.0,1,0,0
21030,565977,1,5,2,1.0,0,0,1
21031,565990,1,3,1,1.0,0,0,0
21032,565997,1,3,1,2.0,0,0,1
21033,566009,1,3,2,4.0,0,0,0
21034,566172,1,10,2,8.0,0,0,1
21035,566270,1,8,1,9.0,0,0,0
21036,566465,1,0,2,3.0,0,0,0
21037,566675,1,7,1,10.0,0,0,1
21038,566817,0,1,1,3.0,0,0,0
21039,566823,1,3,2,2.0,0,0,1
21040,566863,1,2,2,10.0,0,0,0
21041,567165,0,1,1,6.0,0,0,0
21042,567222,1,1,1,1.0,0,0,0
21043,567223,1,12,1,3.0,0,0,0
21044,567312,1,11,2,2.0,1,0,0
21045,567676,1,10,1,2.0,0,0,0
21046,567880,1,6,1,2.0,0,0,0
21047,567901,1,3,1,2.0,0,0,0
21048,568132,1,4,2,5.0,0,0,0
21049,568153,1,0,2,10.0,0,0,0
21050,568184,1,2,1,8.0,0,0,0
21051,568204,1,6,2,5.0,1,0,0
21052,568207,1,11,2,6.0,0,1,0
21053,568234,1,5,1,5.0,0,0,0
21054,568333,1,9,1,5.0,0,1,0
21055,568381,1,5,2,4.0,0,1,0
21056,568444,1,6,1,1.0,0,0,1
21057,568450,1,7,2,4.0,0,0,0
21058,568551,0,11,2,2.0,0,0,0
21059,568592,1,1,1,6.0,1,0,0
21060,568602,1,11,2,2.0,0,1,1
21061,568644,1,1,2,3.0,0,0,0
21062,568763,1,3,2,8.0,0,0,0
21063,568767,1,9,1,4.0,0,0,0
21064,568774,1,11,2,2.0,0,0,0
21065,568910,1,8,3,5.0,0,0,0
21066,568987,0,8,2,2.0,0,0,1
21067,568998,1,8,2,6.0,0,1,1
21068,569016,1,11,1,1.0,1,0,0
21069,569070,1,0,1,6.0,0,0,1
21070,569107,1,7,1,9.0,1,0,0
21071,569167,1,0,3,8.0,0,0,0
21072,569474,1,12,1,4.0,1,0,0
21073,569507,0,8,2,9.0,1,0,0
21074,569566,1,8,2,6.0,1,0,0
21075,569807,1,12,2,3.0,0,0,1
21076,569994,0,3,1,8.0,0,0,0
21077,570004,1,0,1,9.0,0,1,1
21078,570023,1,11,0,1.0,0,0,1
21079,570061,0,9,1,4.0,0,1,0
21080,570213,1,8,2,8.0,1,0,0
21081,570280,1,2,2,10.0,0,0,1
21082,570428,1,5,2,3.0,0,0,0
21083,570455,1,10,1,4.0,1,0,0
21084,570517,1,9,2,2.0,0,0,0
21085,570550,1,1,2,6.0,0,0,0
21086,570689,1,1,2,10.0,0,0,1
21087,570878,1,8,1,6.0,0,0,0
21088,570978,0,11,2,8.0,0,0,0
21089,571019,1,11,1,9.0,0,0,0
21090,571022,1,11,2,1.0,0,0,0
21091,571044,0,5,1,4.0,1,0,1
21092,571079,1,7,2,5.0,0,0,1
21093,571117,1,12,1,1.0,1,0,0
21094,571355,1,2,2,9.0,0,0,0
21095,571363,1,5,2,10.0,0,0,0
21096,571490,1,3,1,3.0,0,0,0
21097,571575,0,3,1,2.0,0,0,1
21098,571612,1,10,1,6.0,0,1,1
21099,571622,1,5,2,2.0,0,0,0
21100,571630,1,12,2,4.0,1,0,1
21101,571638,1,6,1,5.0,0,0,0
21102,571650,1,3,1,3.0,0,0,0
21103,571757,1,11,2,2.0,0,0,0
21104,571800,1,11,1,3.0,0,0,0
21105,571802,0,5,1,2.0,0,0,0
21106,571828,1,9,1,10.0,0,0,0
21107,571831,1,5,1,9.0,0,0,0
21108,571844,1,12,1,2.0,0,0,1
21109,571859,0,9,1,7.0,0,0,0
21110,571862,1,4,2,8.0,0,0,0
21111,571893,1,3,2,1.0,0,0,0
21112,571926,1,5,2,4.0,0,0,0
21113,571927,0,3,1,5.0,0,0,0
21114,571935,1,12,2,3.0,0,0,1
21115,571973,1,3,1,3.0,0,0,0
21116,571994,1,5,2,6.0,0,0,1
21117,572003,1,4,2,2.0,1,0,0
21118,572047,1,0,1,4.0,0,0,0
21119,572053,1,3,3,3.0,0,0,0
21120,572071,1,1,1,8.0,0,0,1
21121,572076,1,6,1,3.0,0,0,0
21122,572116,1,10,2,2.0,0,0,0
21123,572124,1,5,2,5.0,1,0,0
21124,572125,1,0,1,6.0,0,0,0
21125,572128,1,0,2,2.0,0,0,1
21126,572179,1,6,1,5.0,0,1,1
21127,572199,1,3,1,2.0,0,0,0
21128,572209,1,9,1,2.0,1,1,1
21129,572213,0,0,3,10.0,0,0,1
21130,572265,1,3,2,4.0,0,0,1
21131,572270,1,5,2,2.0,0,0,0
21132,572274,0,0,2,5.0,0,0,0
21133,572304,1,0,2,6.0,0,0,0
21134,572346,1,8,2,10.0,0,0,0
21135,572397,1,12,1,7.0,0,0,0
21136,572410,1,10,3,5.0,0,0,0
21137,572493,0,12,1,1.0,0,0,0
21138,572505,1,5,1,7.0,0,0,0
21139,572532,1,9,1,3.0,0,0,1
21140,572554,1,7,1,3.0,0,0,1
21141,572560,1,0,1,8.0,1,0,0
21142,572634,1,8,2,5.0,0,0,0
21143,572702,0,0,1,5.0,0,0,0
21144,572718,1,0,1,3.0,0,1,0
21145,572769,0,5,1,5.0,0,0,0
21146,572845,1,12,2,6.0,0,0,0
21147,572860,0,3,0,2.0,0,0,0
21148,572871,1,5,2,3.0,0,0,1
21149,572910,1,5,1,2.0,0,0,1
21150,572981,1,10,2,2.0,0,0,1
21151,573007,1,2,1,8.0,0,0,1
21152,573150,1,0,1,1.0,1,0,0
21153,573152,1,12,2,3.0,0,0,0
21154,573173,1,8,1,9.0,0,0,0
21155,573199,1,12,2,6.0,0,0,0
21156,573224,1,2,2,10.0,0,0,0
21157,573245,1,9,1,10.0,0,0,0
21158,573280,1,1,1,9.0,0,0,0
21159,573291,1,8,2,6.0,1,0,1
21160,573317,1,6,2,9.0,0,0,0
21161,573434,1,3,1,5.0,0,0,0
21162,573467,1,10,2,8.0,0,0,0
21163,573639,1,8,2,4.0,0,0,0
21164,573674,1,2,2,2.0,0,0,0
21165,573678,1,2,2,10.0,0,1,0
21166,573704,1,10,1,7.0,0,0,0
21167,573766,1,12,3,7.0,0,0,0
21168,573860,1,9,1,4.0,0,0,0
21169,573864,1,9,2,7.0,2,0,0
21170,573901,1,2,3,9.0,0,0,0
21171,573951,1,0,1,5.0,0,0,0
21172,574070,0,7,1,10.0,0,0,0
21173,574078,1,3,2,1.0,0,0,0
21174,574207,1,3,1,1.0,0,0,0
21175,574232,1,3,2,8.0,0,0,1
21176,574237,1,9,2,4.0,0,1,1
21177,574245,1,11,1,4.0,0,0,0
21178,574282,1,3,2,8.0,1,0,1
21179,574305,0,8,2,9.0,0,0,1
21180,574315,1,5,2,1.0,1,0,0
21181,574382,1,5,2,4.0,1,0,0
21182,574446,1,8,1,10.0,0,0,0
21183,574470,1,8,2,8.0,0,0,1
21184,574534,1,1,1,2.0,0,0,0
21185,574570,1,3,2,6.0,0,0,0
21186,574664,1,0,1,9.0,0,0,0
21187,574681,1,0,1,7.0,0,0,0
21188,574683,1,12,2,3.0,0,0,0
21189,574695,1,6,1,10.0,1,0,1
21190,574722,1,3,1,3.0,0,0,0
21191,574732,0,10,1,8.0,0,0,0
21192,574735,1,12,1,5.0,1,0,1
21193,574737,1,0,2,5.0,0,0,1
21194,574815,1,8,1,10.0,0,0,1
21195,574820,1,0,2,8.0,0,0,1
21196,574845,1,9,1,2.0,0,0,0
21197,574856,1,10,1,3.0,0,0,0
21198,574871,1,7,2,1.0,0,0,1
21199,574874,1,3,2,6.0,0,0,0
21200,574919,0,10,1,1.0,0,0,1
21201,574950,1,12,2,1.0,0,0,1
21202,574955,1,4,1,3.0,0,0,0
21203,575003,1,6,1,10.0,0,0,1
21204,575019,0,4,1,3.0,0,0,1
21205,575186,1,1,2,7.0,0,0,0
21206,575282,0,10,2,2.0,0,0,0
21207,575372,1,3,2,2.0,0,0,0
21208,575459,1,12,1,1.0,0,1,1
21209,575476,1,5,1,6.0,0,0,1
21210,575512,1,4,2,2.0,0,0,0
21211,575533,1,3,2,3.0,0,0,1
21212,575655,1,3,1,2.0,0,0,1
21213,575678,1,6,2,10.0,0,0,0
21214,575797,1,10,1,7.0,0,0,0
21215,575822,1,12,1,8.0,0,0,0
21216,575875,0,6,2,3.0,0,0,1
21217,575919,1,10,1,1.0,0,0,0
21218,575941,1,5,2,5.0,0,0,1
21219,575956,1,6,1,2.0,0,0,0
21220,576032,1,6,1,8.0,1,0,0
21221,576088,0,11,1,1.0,1,0,0
21222,576097,1,4,2,8.0,0,0,0
21223,576107,1,11,2,4.0,0,0,0
21224,576205,0,12,1,8.0,0,0,0
21225,576229,1,1,1,4.0,0,0,0
21226,576281,1,1,1,9.0,0,0,0
21227,576390,1,3,1,3.0,0,0,0
21228,576399,1,12,1,3.0,0,0,0
21229,576417,1,10,1,8.0,0,0,0
21230,576423,1,3,2,2.0,0,0,0
21231,576431,1,3,2,7.0,0,0,0
21232,576466,1,6,2,2.0,0,1,1
21233,576512,1,8,2,6.0,0,0,0
21234,576518,1,3,2,4.0,0,0,0
21235,576670,1,1,1,2.0,0,0,1
21236,576672,1,1,2,10.0,0,0,0
21237,576681,1,4,2,1.0,0,1,1
21238,576765,1,8,3,10.0,0,0,0
21239,576813,1,3,1,4.0,0,0,0
21240,576856,1,1,1,6.0,0,0,0
21241,576888,1,9,1,6.0,0,0,0
21242,576921,0,1,2,5.0,0,0,0
21243,576943,0,8,2,6.0,1,0,1
21244,576972,1,8,2,9.0,0,0,1
21245,577042,1,5,2,1.0,0,0,0
21246,577222,0,6,2,2.0,0,0,0
21247,577371,1,5,1,3.0,0,0,1
21248,577389,1,4,1,5.0,0,0,0
21249,577396,1,11,1,8.0,0,0,1
21250,577404,0,3,2,2.0,0,0,0
21251,577454,1,3,2,10.0,0,0,1
21252,577476,1,2,2,10.0,0,0,0
21253,577533,1,1,2,4.0,0,0,1
21254,577605,1,6,2,8.0,0,0,0
21255,577607,1,2,1,6.0,0,0,0
21256,577640,1,0,1,8.0,0,1,1
21257,577673,1,6,3,6.0,0,1,1
21258,577721,1,2,1,6.0,0,0,1
21259,577763,1,6,1,3.0,1,0,0
21260,577764,0,11,1,9.0,0,0,0
21261,577797,1,9,1,2.0,0,0,1
21262,577867,1,5,1,7.0,0,0,0
21263,577922,1,8,2,10.0,0,0,0
21264,577959,1,9,2,9.0,0,0,0
21265,577999,0,12,1,4.0,0,0,0
21266,578050,1,2,2,8.0,0,0,0
21267,578152,1,10,1,10.0,0,0,1
21268,578199,1,6,2,2.0,0,0,0
21269,578208,1,5,1,3.0,0,0,1
21270,578258,1,9,1,3.0,0,0,1
21271,578259,1,1,2,9.0,0,0,1
21272,578276,0,5,2,7.0,0,0,0
21273,578281,1,1,2,8.0,0,0,0
21274,578492,1,0,1,4.0,0,0,0
21275,578497,1,8,2,10.0,0,0,0
21276,578519,1,0,2,10.0,1,0,0
21277,578547,1,9,1,5.0,0,0,0
21278,578550,1,0,1,5.0,1,0,1
21279,578561,1,10,1,6.0,1,0,0
21280,578599,1,5,1,1.0,0,0,1
21281,578649,1,3,1,4.0,0,0,1
21282,578744,1,4,2,7.0,0,0,0
21283,579038,1,3,1,2.0,1,0,0
21284,579064,1,11,1,2.0,0,0,1
21285,579069,1,3,1,3.0,1,0,1
21286,579115,1,10,1,1.0,0,0,0
21287,579257,1,7,2,10.0,0,0,0
21288,579307,1,4,1,2.0,0,0,1
21289,579354,0,6,1,7.0,0,0,1
21290,579361,1,1,1,7.0,1,0,1
21291,579415,1,9,1,5.0,0,0,0
21292,579416,1,1,1,6.0,0,0,0
21293,579482,1,6,2,8.0,1,0,0
21294,579506,1,4,2,6.0,0,0,0
21295,579526,1,12,1,9.0,0,0,0
21296,579557,1,9,2,5.0,0,0,0
21297,579685,1,11,0,1.0,0,0,0
21298,579737,1,4,2,3.0,0,0,0
21299,580317,1,11,2,5.0,0,0,0
21300,580358,1,3,3,5.0,0,0,1
21301,580380,0,0,2,6.0,0,0,0
21302,580484,1,6,3,8.0,0,0,0
21303,580533,1,3,1,2.0,0,1,1
21304,580555,1,9,2,8.0,0,0,0
21305,580658,1,5,1,1.0,0,1,1
21306,580702,1,3,3,9.0,0,0,0
21307,580743,1,5,3,4.0,1,0,0
21308,580755,0,1,2,2.0,0,0,1
21309,580771,1,9,1,8.0,0,0,1
21310,580824,1,3,1,3.0,0,0,1
21311,580842,0,8,1,10.0,1,0,0
21312,580867,1,1,1,1.0,0,0,0
21313,581034,0,11,1,3.0,1,0,0
21314,581135,1,7,2,9.0,0,0,0
21315,581219,1,5,1,9.0,0,0,1
21316,581253,1,11,1,6.0,1,0,0
21317,581261,1,8,0,6.0,0,0,0
21318,581307,1,2,1,4.0,0,0,0
21319,581332,1,8,1,3.0,0,0,0
21320,581341,1,1,2,8.0,0,0,1
21321,581342,1,0,1,6.0,0,0,0
21322,581412,1,10,1,9.0,0,0,0
21323,581490,0,12,1,2.0,0,0,0
21324,581523,1,7,2,5.0,0,0,0
21325,581532,1,8,1,5.0,0,0,0
21326,581563,1,4,2,2.0,0,0,1
21327,581574,1,7,1,6.0,0,0,0
21328,581616,1,3,1,1.0,0,0,0
21329,581700,1,7,2,4.0,0,0,0
21330,581769,1,3,1,7.0,1,0,0
21331,581787,1,0,2,7.0,0,0,0
21332,581796,1,6,3,2.0,0,0,0
21333,581810,1,7,2,6.0,0,0,0
21334,581836,1,2,2,5.0,0,0,0
21335,581838,1,8,2,8.0,0,0,0
21336,581897,1,0,2,5.0,0,0,1
21337,582003,1,5,1,6.0,0,0,1
21338,582063,1,0,1,9.0,0,0,0
21339,582080,1,7,1,2.0,1,0,0
21340,582125,1,6,2,6.0,0,0,0
21341,582154,1,7,2,10.0,0,0,1
21342,582181,1,12,2,2.0,0,0,1
21343,582235,1,4,2,2.0,0,0,0
21344,582251,1,1,1,5.0,1,0,1
21345,582275,1,6,3,6.0,1,0,0
21346,582282,1,6,1,7.0,0,1,1
21347,582311,1,8,1,4.0,0,0,0
21348,582364,1,5,1,2.0,1,0,0
21349,582392,1,10,2,2.0,1,0,0
21350,582494,1,11,1,4.0,0,0,0
21351,582510,1,1,2,2.0,0,0,0
21352,582629,1,10,3,1.0,0,0,1
21353,582665,1,5,1,4.0,0,0,1
21354,582677,1,9,1,6.0,0,0,0
21355,582679,0,6,3,9.0,0,0,1
21356,582690,1,3,1,9.0,0,1,1
21357,582705,1,12,2,2.0,0,0,0
21358,582790,1,7,2,5.0,0,0,0
21359,582842,1,9,2,5.0,0,1,1
21360,582992,1,6,1,8.0,0,0,1
21361,583033,1,7,3,6.0,0,0,1
21362,583070,0,0,1,4.0,1,0,0
21363,583081,1,4,2,1.0,0,0,1
21364,583121,1,6,4,10.0,1,0,0
21365,583128,1,11,1,1.0,0,1,1
21366,583131,1,2,3,8.0,0,0,0
21367,583149,1,3,2,2.0,0,0,0
21368,583202,0,11,1,8.0,0,0,0
21369,583232,1,11,2,8.0,0,0,0
21370,583236,1,9,3,8.0,0,0,0
21371,583286,0,0,1,4.0,0,0,0
21372,583381,1,4,2,2.0,0,0,0
21373,583526,1,5,1,1.0,0,0,0
21374,583591,0,3,1,3.0,0,0,1
21375,583599,1,5,1,7.0,0,0,0
21376,583741,1,6,2,10.0,0,0,0
21377,583824,1,8,1,7.0,0,0,0
21378,583826,1,3,1,2.0,0,0,1
21379,583840,1,12,2,5.0,0,0,1
21380,583867,1,1,1,3.0,0,0,0
21381,583966,0,7,2,6.0,0,1,0
21382,584040,0,1,1,7.0,0,0,0
21383,584078,0,0,1,8.0,0,0,0
21384,584111,1,9,3,7.0,0,0,0
21385,584210,1,9,1,8.0,0,0,0
21386,584214,1,1,2,6.0,0,0,0
21387,584225,0,10,1,5.0,1,0,0
21388,584362,1,11,2,6.0,0,0,1
21389,584546,1,12,1,3.0,0,0,0
21390,584550,0,3,1,5.0,0,0,0
21391,584594,1,7,2,5.0,0,0,0
21392,584601,1,9,1,3.0,0,0,0
21393,584673,1,3,2,2.0,0,0,1
21394,584687,1,9,2,6.0,0,0,0
21395,584792,1,9,1,3.0,0,0,1
21396,584806,1,11,3,1.0,0,0,0
21397,585033,1,10,1,2.0,0,0,0
21398,585050,1,12,2,6.0,1,0,1
21399,585128,1,2,2,2.0,0,0,0
21400,585149,1,1,1,2.0,0,0,1
21401,585162,1,0,2,3.0,0,0,0
21402,585166,1,7,3,4.0,0,0,0
21403,585230,1,4,2,6.0,0,0,0
21404,585290,1,5,2,2.0,0,0,1
21405,585301,1,4,2,4.0,0,0,0
21406,585305,1,2,1,4.0,0,0,0
21407,585389,1,3,1,4.0,1,0,1
21408,585409,1,12,1,1.0,0,1,0
21409,585449,1,12,2,1.0,0,0,0
21410,585454,1,11,1,2.0,0,0,1
21411,585466,1,7,1,9.0,1,0,0
21412,585484,1,10,1,2.0,0,0,0
21413,585574,1,8,1,2.0,0,0,0
21414,585615,1,9,1,8.0,1,0,0
21415,585659,1,7,1,9.0,0,0,0
21416,585724,1,12,1,1.0,1,0,1
21417,585731,1,6,2,1.0,0,0,0
21418,585825,1,10,1,9.0,0,0,1
21419,585942,1,0,1,8.0,0,0,0
21420,585965,1,3,1,2.0,0,0,0
21421,586011,0,4,2,2.0,0,0,1
21422,586034,1,9,2,6.0,0,0,0
21423,586080,1,4,1,3.0,0,0,0
21424,586112,1,0,2,10.0,0,0,1
21425,586224,1,5,1,1.0,0,0,0
21426,586246,1,1,1,1.0,0,0,0
21427,586249,1,4,2,4.0,0,0,1
21428,586251,1,0,2,1.0,0,0,1
21429,586259,1,10,2,9.0,0,0,0
21430,586281,0,7,1,5.0,0,0,1
21431,586428,1,9,1,3.0,0,0,0
21432,586445,0,1,2,6.0,0,0,1
21433,586446,1,12,2,4.0,0,0,0
21434,586468,1,9,3,5.0,0,0,0
21435,586477,1,3,2,2.0,0,1,0
21436,586483,1,8,1,9.0,1,1,0
21437,586510,1,8,1,10.0,0,0,1
21438,586518,1,6,3,8.0,0,0,0
21439,586543,1,4,3,2.0,0,0,1
21440,586620,1,9,2,6.0,0,0,1
21441,586642,1,3,2,7.0,0,0,0
21442,586705,1,12,2,6.0,0,0,0
21443,586719,0,11,1,1.0,0,0,0
21444,586753,1,12,1,1.0,0,0,0
21445,586758,1,1,2,7.0,0,0,0
21446,586784,0,0,2,4.0,0,1,0
21447,586851,1,10,1,1.0,0,0,1
21448,586855,1,4,1,9.0,0,0,0
21449,586891,1,0,1,5.0,1,0,0
21450,586906,1,6,3,4.0,0,1,1
21451,586925,1,11,1,2.0,0,1,0
21452,586935,1,6,3,6.0,0,0,0
21453,586974,1,0,2,4.0,0,0,0
21454,587126,1,11,3,8.0,1,0,0
21455,587286,1,2,3,4.0,1,0,0
21456,587294,1,12,1,4.0,0,0,0
21457,587308,1,5,1,1.0,0,0,0
21458,587324,1,6,2,3.0,0,0,1
21459,587334,1,11,2,1.0,0,0,0
21460,587369,1,7,3,10.0,1,0,0
21461,587435,1,0,1,3.0,0,0,0
21462,587451,1,6,3,5.0,0,0,0
21463,587456,1,7,2,5.0,0,0,0
21464,587462,1,11,1,2.0,0,0,0
21465,587594,1,6,2,8.0,0,0,0
21466,587611,1,5,1,5.0,0,0,0
21467,587619,1,6,1,9.0,0,0,0
21468,587659,1,12,3,1.0,0,0,1
21469,587685,1,7,1,8.0,0,0,0
21470,587690,0,3,2,3.0,0,0,0
21471,587848,0,3,4,2.0,1,0,0
21472,587859,1,0,1,6.0,0,0,1
21473,587868,0,12,1,1.0,0,1,0
21474,587912,1,9,1,4.0,0,0,1
21475,587934,0,5,2,2.0,1,1,1
21476,587976,1,3,3,3.0,0,0,1
21477,588052,1,1,1,5.0,0,0,0
21478,588128,1,0,2,2.0,0,0,0
21479,588131,1,0,2,8.0,0,0,0
21480,588156,1,11,2,9.0,0,0,0
21481,588236,1,7,2,2.0,0,0,0
